region,latitude,longitude,pollution_level,oxygen_level
Hyderabad,17.87080392272359,78.45089562242163,132,15.8
Kolkata,22.190506311820286,88.09588498498368,194,6.6
Hyderabad,17.062236197772354,78.66892926757659,131,15.9
Pune,18.103593676851506,73.64196366194153,136,15.9
Pune,18.14223911135449,73.90533311068627,130,16.5
Kolkata,22.19184491131926,88.2729760345661,177,8.3
Kolkata,22.179998423691135,88.81380259441954,181,7.9
Kolkata,22.534095798451336,88.80189206672686,168,9.2
Chennai,13.375810675028221,80.36658363766901,163,10.7
Pune,18.054743384353216,74.00993126880685,129,16.6
Surat,21.408416800136322,72.73284520542498,154,13.1
Kolkata,22.840106695395367,87.93515268532137,166,9.4
Bangalore,13.194634430850796,77.48784646479204,139,16.1
Bangalore,13.230690961396027,77.87889470478872,107,19.3
Ahmedabad,22.89866511043108,72.57765173449732,164,10.1
Chennai,12.83978182185137,80.52173296153761,170,10.0
Mumbai,19.004149441992354,72.78137365762403,139,14.1
Bangalore,13.176512928244145,77.77350489452766,130,17.0
Chennai,13.419524894402999,80.19632156241882,154,11.6
Pune,18.106666141063094,73.77341911497305,120,17.5
Jaipur,27.07777770915151,76.25003691139726,172,8.3
Bangalore,13.136648112382561,77.36140378209225,115,18.5
Ahmedabad,22.62951067260442,72.36399644362395,173,9.2
Delhi,28.177900082752387,76.84522777831845,186,6.4
Chennai,13.133465726372155,80.02120142469595,154,11.6
Surat,20.896660603758058,73.22880522647259,148,13.7
Ahmedabad,23.170159585640295,72.98822329202342,156,10.9
Hyderabad,17.82765974310609,78.49898272988611,135,15.5
Mumbai,18.82883620307479,72.76968111290697,144,13.6
Jaipur,26.66294605893113,75.62174618687833,195,6.0
Kolkata,23.031923904508215,88.66251301592345,190,7.0
Jaipur,26.612220920341365,76.09831611026266,201,5.4
Kolkata,22.687242354592783,88.73425883128903,196,6.4
Bangalore,12.965574988305267,77.37101054109367,121,17.9
Hyderabad,17.336636684683224,78.42165910635121,131,15.9
Jaipur,26.72369977281901,75.87017157202855,187,6.800000000000001
Bangalore,13.370878792536333,77.82115878722426,117,18.3
Hyderabad,17.820342281396908,78.0515736378351,138,15.2
Jaipur,27.28039393333611,76.07988716003356,192,6.300000000000001
Chennai,13.396502177260164,80.583523394669,163,10.7
Bangalore,13.232247939578027,77.27648069815159,135,16.5
Bangalore,12.770680211655412,77.5469741770233,139,16.1
Ahmedabad,23.32504830339458,72.63693187692405,176,8.9
Delhi,28.609371563065334,77.65042567181789,206,4.4
Kolkata,22.649059856459235,88.79779343814987,183,7.699999999999999
Ahmedabad,22.820890921869882,72.11278419569972,159,10.6
Delhi,28.263716286046105,77.1531590723125,193,5.699999999999999
Delhi,28.77602734885425,76.86694637242176,210,4.0
Bangalore,12.610359965385515,77.20985922902604,108,19.2
Pune,19.015748796427218,73.68319694751641,119,17.6
Kolkata,23.057944718687313,88.4520115704556,179,8.1
Bangalore,12.548467103381755,77.89449130426881,138,16.2
Chennai,13.45714438820616,80.11245760229856,153,11.7
Hyderabad,16.920087611216303,78.63810035870091,146,14.4
Hyderabad,17.344346371327344,78.8943309533347,135,15.5
Bangalore,12.481266266690183,77.16791645212076,128,17.2
Bangalore,12.504885549263458,77.59744371064313,100,20.0
Bangalore,13.221684074948662,77.29905132623253,128,17.2
Mumbai,18.92526490584764,72.88952776066256,158,12.2
Chennai,12.620051634815814,80.27096450747747,153,11.7
Chennai,13.321475881207515,80.50794878875674,173,9.7
Mumbai,18.700440810760945,72.90787476976713,138,14.2
Surat,20.90297968443748,72.59603088622241,142,14.3
Bangalore,12.667425048855158,77.2252239668693,117,18.3
Ahmedabad,22.726903774765535,72.31766572398078,153,11.2
Ahmedabad,23.278214133601086,72.8610994303155,180,8.5
Hyderabad,17.213567418517123,78.01355195403414,142,14.8
Ahmedabad,22.628406336174777,72.6905600246627,155,11.0
Pune,18.0581591395984,73.64736626159939,133,16.2
Hyderabad,17.43526409785918,78.2827634297082,151,13.9
Jaipur,27.273874812342697,75.6166873219866,196,5.9
Bangalore,13.359963682801265,77.1201474011216,108,19.2
Delhi,29.08740718357357,77.08911685887456,213,3.6999999999999993
Kolkata,22.81482183552421,88.55194096634536,180,8.0
Kolkata,22.214706959832583,88.12329160742085,197,6.300000000000001
Hyderabad,17.12252304184807,78.66582773740087,132,15.8
Chennai,13.530944535722469,79.8865048893474,172,9.8
Jaipur,27.358253537397857,75.3714704365602,209,4.6
Mumbai,18.656723304582915,73.35808534864444,154,12.6
Surat,21.38683158976541,72.75707303221992,158,12.7
Chennai,13.025740008556012,80.5389226713365,172,9.8
Mumbai,18.95717500096518,73.09657798039414,163,11.7
Bangalore,12.858730893272284,77.12896820590134,122,17.8
Surat,21.525824566175878,72.79820369231427,146,13.9
Hyderabad,17.500047448569298,78.83594236429833,136,15.4
Chennai,12.82294555751999,80.72731185416386,152,11.8
Hyderabad,17.865000415599333,78.30639568666625,125,16.5
Kolkata,22.146309818672243,88.3760944767596,189,7.1
Surat,20.776882397481735,72.96226521069907,125,16.0
Kolkata,22.962912490948142,88.61514403018488,195,6.5
Delhi,29.073932537581996,76.93468509334522,181,6.9
Chennai,13.557232553662375,79.9927651745414,141,12.9
Hyderabad,17.209504780620012,78.84366883532897,138,15.2
Jaipur,26.803836020222857,76.27722149127494,170,8.5
Jaipur,27.399715549198632,76.07931920794013,182,7.300000000000001
Hyderabad,17.374539542094155,78.68307584987056,159,13.1
Pune,18.028051245661217,74.00960810544294,147,14.8
Kolkata,22.328332326773552,88.11127581953274,193,6.699999999999999
Ahmedabad,22.951261507703506,72.9426539058202,183,8.2
Bangalore,13.28147641503857,77.67906993164462,127,17.3
Ahmedabad,22.632097870335127,72.96684531376671,153,11.2
Chennai,12.942661524883157,80.4100387635014,158,11.2
Bangalore,13.200360464224465,78.0904638754307,137,16.3
Jaipur,27.03713945990646,76.04482699413285,170,8.5
Delhi,28.875713096875863,77.06300494318124,204,4.6
Surat,21.031084912494308,73.15159937816425,156,12.9
Delhi,28.953928450797818,77.67443956012677,181,6.9
Kolkata,23.007434802175236,88.12064408743456,171,8.9
Hyderabad,17.209720228223144,78.20363318018242,131,15.9
Mumbai,19.196710863735948,73.25978547887158,166,11.4
Pune,18.096793316795303,74.13516833991518,145,15.0
Jaipur,26.537410820089846,75.4313203580517,174,8.1
Delhi,29.10190804284796,76.99793785057172,216,3.4000000000000004
Mumbai,19.44701428739375,73.02319053916635,161,11.9
Surat,21.48797788397163,73.20007216506401,135,15.0
Surat,21.549907982404054,73.31090316310416,151,13.4
Bangalore,12.999474207889563,77.68885356719991,128,17.2
Pune,18.590387319538742,73.52511410680515,139,15.6
Pune,18.869188587739153,74.13496574479379,117,17.8
Kolkata,22.470560376445118,88.09382516354556,195,6.5
Pune,18.487322177563716,73.82625471399354,126,16.9
Ahmedabad,22.839094453409782,73.03444078273562,180,8.5
Hyderabad,17.791107599861874,78.21334729883307,123,16.7
Pune,18.909127728551713,73.73726613294723,135,16.0
Mumbai,18.735025130766427,73.02961260673295,153,12.7
Surat,20.87590429497657,72.80800542553229,134,15.1
Ahmedabad,22.6710874276214,72.49422336288991,184,8.1
Mumbai,18.76841103788714,73.27180759839796,144,13.6
Pune,18.15350153859861,74.20637461813462,139,15.6
Jaipur,26.570341485603684,75.82281781838691,203,5.199999999999999
Jaipur,26.568981376178964,75.47360961750245,206,4.9
Mumbai,19.281687646452383,72.52966668684216,156,12.4
Kolkata,22.128869944214713,88.2965715339177,184,7.6
Bangalore,13.073270021763594,77.70317172430602,114,18.6
Surat,21.091429733685498,73.16533842964064,126,15.9
Hyderabad,17.324617230008865,78.63628094461784,140,15.0
Chennai,12.849884517170686,79.98831402444883,152,11.8
Jaipur,26.994260350684662,75.99645716570147,205,5.0
Surat,20.919683586530784,72.51200248745792,136,14.9
Hyderabad,17.16542986157358,78.127533427653,156,13.4
Chennai,12.894931839620735,80.6802385699134,148,12.2
Chennai,13.572645610075725,80.44736875566589,141,12.9
Kolkata,22.847465267501107,88.40360551532663,170,9.0
Delhi,28.462544478355717,77.29274022527423,186,6.4
Mumbai,18.802282627293668,73.35309847760523,155,12.5
Pune,18.956846422811758,73.64614919430437,130,16.5
Jaipur,26.657134477234983,76.17841667445337,177,7.8
Surat,21.31573399088015,72.46215574342168,162,12.3
Jaipur,27.216958714468632,76.14731675290955,175,8.0
Delhi,28.43878660648122,77.22604835469014,201,4.9
Delhi,29.066974322222062,76.95132023137073,205,4.5
Kolkata,22.895224927678562,88.01586252587822,166,9.4
Bangalore,13.191089450259408,77.37486530017443,105,19.5
Jaipur,26.967485250472823,75.39610739023007,195,6.0
Bangalore,12.923914174763478,77.8290472777987,109,19.1
Mumbai,19.180361474961206,72.68047359235669,134,14.6
Chennai,13.12527020340807,80.210918972971,154,11.6
Delhi,28.96683306179722,77.02646674363255,207,4.300000000000001
Hyderabad,17.287326256758664,78.71916447917745,137,15.3
Delhi,28.806975112970488,76.7233284554523,216,3.4000000000000004
Pune,18.33944403135366,74.10553528589672,118,17.7
Ahmedabad,23.309296709064576,72.99487603781839,166,9.9
Ahmedabad,22.936116849349396,72.44470497768381,189,7.6
Chennai,12.920174695036675,80.15222769466031,171,9.9
Jaipur,27.344627698184464,75.5589367974121,207,4.800000000000001
Mumbai,18.658731807321004,72.90107214747097,140,14.0
Pune,18.57210928414907,73.9729528268371,144,15.1
Chennai,13.278569680224267,80.3570840220929,179,9.1
Chennai,13.386405424016619,80.74993308329725,150,12.0
Bangalore,13.179136831626996,77.23014488361152,133,16.7
Surat,21.406194367398705,73.10153219540123,136,14.9
Delhi,28.211181368346864,76.96261205569195,188,6.199999999999999
Mumbai,18.889324566300825,73.07921977711182,149,13.1
Ahmedabad,22.862178437729227,72.70588007317347,184,8.1
Ahmedabad,22.81602795416795,72.22074845031948,172,9.3
Surat,21.08539763914191,72.95978433342461,152,13.3
Kolkata,22.316261012541847,88.05761594227957,180,8.0
Pune,18.450100807043157,74.0857376238202,145,15.0
Surat,21.580877739918307,73.28988460472503,133,15.2
Pune,18.926387906258913,73.59123087198527,145,15.0
Chennai,13.520167187813746,79.95763534504168,165,10.5
Delhi,29.040074044069755,76.81102989464149,201,4.9
Bangalore,12.816273141012548,77.4445285337714,121,17.9
Delhi,28.73503445067195,77.11512380763125,197,5.300000000000001
Delhi,28.580042135560316,77.45883928364543,189,6.1
Delhi,28.19394132409144,77.4644990686968,208,4.199999999999999
Kolkata,23.03160844360873,88.37915536411258,189,7.1
Bangalore,12.87840227863438,77.36424786163961,137,16.3
Ahmedabad,23.347591460797844,72.10469778356517,180,8.5
Mumbai,18.592833319860564,72.76798910083934,162,11.8
Mumbai,18.969720406532197,72.55719462724265,162,11.8
Chennai,12.912881023152881,80.14917505072738,172,9.8
Surat,21.052430708017507,72.35625412982311,135,15.0
Chennai,13.497841236254988,80.0085206472765,157,11.3
Surat,21.270067973155047,72.85759852732825,126,15.9
Bangalore,12.512373274341371,77.76687150763419,108,19.2
Surat,20.687789916212527,72.58247400729041,155,13.0
Hyderabad,17.501838376784242,78.15928579404927,140,15.0
Hyderabad,17.850551774645133,78.26823511117354,155,13.5
Ahmedabad,23.4734681864524,72.65333721399404,169,9.6
Hyderabad,17.315392618016077,78.44053788125699,130,16.0
Kolkata,22.3112888814313,88.06314187858462,176,8.4
Hyderabad,17.036673140543368,78.23290476850877,145,14.5
Mumbai,19.354674664894155,72.94162445792097,166,11.4
Hyderabad,17.852015988798975,78.59803075330285,151,13.9
Jaipur,27.160675374397258,76.23699418091921,194,6.1
Delhi,28.52439693312289,76.78701869900074,215,3.5
Jaipur,26.658834280793656,75.35125789681913,170,8.5
Jaipur,26.70327973224422,76.00275096364912,178,7.7
Pune,18.55431229853894,74.2958958616345,131,16.4
Ahmedabad,23.447842810770116,72.29140997806196,186,7.9
Bangalore,12.542513473180069,77.59450795669581,125,17.5
Jaipur,26.739246697130717,75.41558210694933,184,7.1
Hyderabad,17.049021744628764,78.3328040288851,130,16.0
Hyderabad,17.269047382757527,78.59657091825636,155,13.5
Chennai,12.65749664799694,80.75922466732592,173,9.7
Bangalore,13.225049710242105,77.34040385627786,102,19.8
Kolkata,22.115819937254958,88.7017257199236,164,9.6
Ahmedabad,22.590953169426044,72.5528936785494,161,10.4
Kolkata,22.889048042076574,88.61323517979437,166,9.4
Pune,18.103138684750856,74.12520010736279,115,18.0
Surat,20.68657690647848,73.17440267520399,130,15.5
Surat,21.024171747978865,73.0556220023343,153,13.2
Bangalore,12.853855914656405,77.74217849080686,113,18.7
Bangalore,12.976402033207393,77.30692148485072,122,17.8
Chennai,13.200151981944318,80.7226676223034,163,10.7
Jaipur,26.50945413098338,75.71996010769072,172,8.3
Chennai,12.70531922045744,80.06681713061191,178,9.2
Mumbai,19.04695685239103,73.17852657644188,133,14.7
Bangalore,13.016415887451972,78.0190943585303,100,20.0
Mumbai,18.692462748891632,73.25746693790957,165,11.5
Mumbai,19.047029084104377,72.83714151187365,168,11.2
Hyderabad,17.144614098673923,78.56844841794819,159,13.1
Hyderabad,17.331445272203908,78.1094056993373,143,14.7
Chennai,12.903287305991736,80.04527175064975,151,11.9
Hyderabad,17.324115774282642,78.6668991234839,150,14.0
Bangalore,13.102774204009007,77.41092205700949,109,19.1
Delhi,28.691807142501897,76.72649554748617,186,6.4
Mumbai,19.18928639383313,73.19144829556755,151,12.9
Ahmedabad,22.764680718172755,72.39873362574983,179,8.6
Bangalore,12.988276392605343,78.08647454468232,124,17.6
Ahmedabad,23.013544821772378,72.16281654911451,188,7.699999999999999
Jaipur,26.54240695523277,75.98140753223068,176,7.9
Chennai,13.30837813348852,79.84531324065736,148,12.2
Hyderabad,17.07820448488185,78.85484664872865,151,13.9
Surat,21.179922705566483,73.23401897323306,148,13.7
Pune,18.062338014302565,73.7522821119161,141,15.4
Hyderabad,17.83818764370581,78.15078328521615,158,13.2
Jaipur,27.394167351197968,76.01826170816112,176,7.9
Jaipur,26.93663403788329,75.5565099191144,208,4.699999999999999
Surat,20.893314958538667,72.93634075757218,158,12.7
Bangalore,12.90780729648237,77.94712300682177,130,17.0
Delhi,28.753602062159104,77.66080760178917,215,3.5
Chennai,13.23609473215284,80.29270145015207,174,9.6
Bangalore,12.854043705054162,78.08205661696007,120,18.0
Surat,20.72796629897207,72.37582192915197,130,15.5
Hyderabad,17.84839337836985,78.20183022642468,144,14.6
Delhi,28.32515473081058,76.89687653894114,189,6.1
Ahmedabad,23.41116859932382,72.53970548737863,166,9.9
Jaipur,26.99049490745971,75.54451367875163,185,7.0
Jaipur,27.109787561569217,75.96099864099057,194,6.1
Chennai,13.397468681347025,80.19381819754774,151,11.9
Kolkata,22.555918221552254,88.43784532220067,184,7.6
Pune,18.75367829586765,73.92335607760207,128,16.7
Jaipur,26.64071042562518,75.6485617290704,179,7.6
Kolkata,23.02636939621283,88.2797902132122,192,6.800000000000001
Delhi,28.190001055833363,77.05749534824601,206,4.4
Jaipur,27.31560832498341,75.45449712946814,191,6.4
Surat,21.29030953201616,72.9272929706975,136,14.9
Chennai,12.836078594857952,80.66225004941288,170,10.0
Pune,18.961419822697234,74.22805734123222,116,17.9
Surat,21.35661088162313,72.78345110234844,160,12.5
Kolkata,22.102916604335157,88.62845663253103,177,8.3
Surat,21.28962155393455,73.07982363529666,148,13.7
Mumbai,19.203624700923054,73.27853698028233,152,12.8
Hyderabad,17.565212904418885,78.60812937861951,137,15.3
Delhi,28.862739188461852,77.32338163975676,211,3.9000000000000004
Ahmedabad,23.14065229025956,72.41301606246734,183,8.2
Pune,18.415488522356632,74.28718081957987,116,17.9
Mumbai,18.66039074657019,72.77266042761035,140,14.0
Bangalore,13.200945534329772,77.46396007061163,116,18.4
Mumbai,19.15291090789838,72.50375260895241,157,12.3
Kolkata,22.85522078907701,88.52771010525028,183,7.699999999999999
Mumbai,19.449102565608932,72.66664341796486,143,13.7
Jaipur,26.46794723348765,75.4360415098715,174,8.1
Delhi,28.85331145545669,76.78525156434625,209,4.1
Surat,21.27615017300771,72.81234345537685,153,13.2
Mumbai,19.4921510268144,73.33335542524154,147,13.3
Kolkata,22.335048066963843,88.09636904021677,192,6.800000000000001
Hyderabad,17.241575499282874,78.21932444600938,145,14.5
Chennai,13.385719382299367,80.24730718148749,173,9.7
Hyderabad,17.26232777430222,78.68344100020965,148,14.2
Hyderabad,17.744181890110678,78.9036833971814,132,15.8
Surat,21.503249631068993,72.86872460074736,126,15.9
Ahmedabad,23.427584037760955,72.86133272105587,174,9.1
Mumbai,19.418472128593358,72.48884782746711,138,14.2
Chennai,13.389116674018792,80.01901848302485,149,12.1
Ahmedabad,23.204405166460774,72.70525290088354,186,7.9
Mumbai,19.475366528920926,72.89696341448784,161,11.9
Hyderabad,17.80712038979764,78.16381656867837,136,15.4
Hyderabad,17.68856760140031,78.20215327695564,147,14.3
Mumbai,19.255843066332453,72.95536917023317,148,13.2
Mumbai,18.781081357766375,73.08811980124067,139,14.1
Mumbai,19.554747914615486,72.50792261595814,148,13.2
Surat,21.08291672708303,73.2947832722605,127,15.8
Ahmedabad,23.226085058998773,72.25013123659522,167,9.8
Hyderabad,17.247820030471335,78.59980759595558,154,13.6
Delhi,29.069370990495166,77.29261221614105,203,4.699999999999999
Surat,20.765093167435854,72.93056167578666,163,12.2
Surat,20.95746583099175,72.40786673714499,142,14.3
Jaipur,26.9190771771071,75.87196010317176,170,8.5
Delhi,28.765359185716072,77.1978757607535,188,6.199999999999999
Delhi,28.287951111365036,77.26081017570695,185,6.5
Bangalore,13.15831665960485,78.00046056379253,136,16.4
Jaipur,27.059954777653424,75.69398018409666,201,5.4
Kolkata,22.890047650506954,88.07034269212907,180,8.0
Pune,18.141088467846238,73.86769679193435,130,16.5
Pune,18.14201898636324,74.13001954320308,124,17.1
Bangalore,13.379426144929285,77.37625011129518,131,16.9
Hyderabad,17.607316177293956,78.1178851039208,147,14.3
Chennai,12.784980767539377,80.08060222733728,142,12.8
Surat,20.694914379388486,73.23421728287214,134,15.1
Ahmedabad,23.291467843103376,72.21271497340275,157,10.8
Delhi,28.489861102161356,77.6060574683723,203,4.699999999999999
Delhi,28.945813312570962,77.13035708774561,218,3.1999999999999993
Jaipur,26.530387208324395,75.99598471881009,200,5.5
Surat,20.7715354841326,72.71776455680201,161,12.4
Mumbai,18.968799857100482,73.26411638780638,156,12.4
Surat,20.967288653187243,72.54482115282202,143,14.2
Ahmedabad,23.192820065830784,72.97253123928617,164,10.1
Mumbai,19.097002172948358,72.99900208917211,144,13.6
Delhi,28.36812503008251,77.21309511467604,218,3.1999999999999993
Bangalore,13.045369305579364,77.85120968973798,104,19.6
Mumbai,19.230349346162324,73.24953557639992,136,14.4
Surat,21.281553030775143,72.85392752731093,155,13.0
Hyderabad,17.232591882229766,78.6057885652738,127,16.3
Mumbai,18.938055850172493,73.31308226073278,157,12.3
Pune,18.60640172735071,73.64002773861164,134,16.1
Delhi,29.08033481008432,77.07200144998257,208,4.199999999999999
Chennai,13.403388002094253,80.34170836897468,175,9.5
Pune,18.923312891966766,73.39589683545574,141,15.4
Surat,21.15840997827649,72.78172341457014,163,12.2
Chennai,13.540356474388698,80.59328373216144,150,12.0
Surat,21.559790641366867,72.79940692683915,141,14.4
Surat,21.178050072717564,73.01932804217769,150,13.5
Kolkata,22.308551789194528,88.03242127608247,197,6.300000000000001
Mumbai,18.74039902272031,72.66186280570489,151,12.9
Ahmedabad,22.68924556862594,72.52468464633766,151,11.4
Chennai,13.207335558688177,79.90985483451823,161,10.9
Bangalore,12.914881176426734,78.0425609167514,124,17.6
Delhi,28.23409154144554,77.57930377849985,211,3.9000000000000004
Jaipur,27.375236633242807,75.91423183092986,176,7.9
Bangalore,13.115241372878726,78.066821370967,114,18.6
Delhi,28.96839261339567,77.18957825268868,217,3.3000000000000007
Ahmedabad,23.434183004329736,72.67927964387356,164,10.1
Ahmedabad,22.971054856045704,72.29482731674966,151,11.4
Pune,18.244590698839396,73.97842661530889,140,15.5
Kolkata,23.043017479386865,87.92468184248467,165,9.5
Mumbai,19.5133395631247,72.54314164001889,156,12.4
Jaipur,26.656639468088176,76.19088298530164,180,7.5
Surat,20.866932866428183,72.49151770543261,158,12.7
Jaipur,27.037422547651964,76.09823085562842,187,6.800000000000001
Surat,20.843661998114815,72.54029416762863,131,15.4
Delhi,28.585194828533318,77.25733199852979,200,5.0
Delhi,28.491397709137523,77.02608241739296,189,6.1
Ahmedabad,22.858796541269758,72.2840781280097,155,11.0
Delhi,28.563236059435436,77.6028897627222,215,3.5
Surat,21.05134331529298,73.26391201497026,135,15.0
Jaipur,26.837891413451544,75.38399838554633,176,7.9
Bangalore,12.983535929145521,77.72407851396234,114,18.6
Hyderabad,16.978254869785374,78.69425335591932,155,13.5
Hyderabad,17.54200088663155,78.74382382397721,151,13.9
Bangalore,12.804196084395969,77.20339584638096,135,16.5
Chennai,13.244102033118784,80.09557486709929,146,12.4
Jaipur,27.245051502252643,76.07192328376999,191,6.4
Hyderabad,16.990218474141827,78.12772478860033,130,16.0
Surat,21.311242318267894,72.71144417124954,146,13.9
Chennai,12.789481559324122,80.46613052146826,172,9.8
Delhi,29.02808842413351,77.23518281010486,187,6.300000000000001
Jaipur,26.90333173081647,75.72199451430836,202,5.300000000000001
Jaipur,27.402486374579084,75.84482437619427,179,7.6
Jaipur,26.97421388033831,75.83339132529639,203,5.199999999999999
Bangalore,12.516488411577088,77.91725628368843,134,16.6
Bangalore,12.824345012517092,77.91585444988884,134,16.6
Bangalore,12.775910276479923,77.53187676911439,129,17.1
Jaipur,27.357308686749917,75.90641641735183,189,6.6
Jaipur,26.429660985497243,75.81267127978485,206,4.9
Jaipur,26.50203454482083,75.97034989802957,197,5.800000000000001
Kolkata,22.373177108054023,88.72534792140435,182,7.800000000000001
Pune,18.767486209394825,73.58802831230696,138,15.7
Mumbai,18.714030915196638,72.4163633861781,160,12.0
Bangalore,13.086775349660648,77.55048942413424,119,18.1
Mumbai,19.404694942244003,73.12365461790401,153,12.7
Mumbai,19.47811730864228,73.02866857190747,149,13.1
Surat,20.82728364762891,72.60915355596339,155,13.0
Kolkata,22.19261295552578,88.61473036368633,188,7.199999999999999
Hyderabad,17.87929963380404,78.1545315213648,157,13.3
Mumbai,19.281044471825535,72.6998321428163,140,14.0
Bangalore,13.035151580967105,77.94697409748255,104,19.6
Pune,18.081579880918405,73.7311191769023,146,14.9
Delhi,28.81117434637595,76.75983266421335,200,5.0
Chennai,13.412716670374786,80.67699640190716,177,9.3
Pune,18.460690046008693,74.28858328183642,137,15.8
Chennai,12.886974650172657,79.800758312202,177,9.3
Hyderabad,17.456092608986257,78.29334832142861,138,15.2
Mumbai,19.290842928845024,72.74421720355463,156,12.4
Ahmedabad,22.592148269926298,72.49835444549647,159,10.6
Kolkata,23.037598058342887,88.49119296757485,183,7.699999999999999
Surat,20.842654086448462,72.90092848027285,159,12.6
Kolkata,22.846866744187714,88.40970648561891,169,9.1
Delhi,29.076880248065272,77.0997290562097,185,6.5
Mumbai,19.0015342977212,72.69027472707786,167,11.3
Mumbai,18.773035086467964,73.05794649069853,152,12.8
Hyderabad,16.886256795393813,78.92046211980676,130,16.0
Pune,18.217032042466002,73.62484673096579,133,16.2
Chennai,12.635373156205452,80.06361076553807,144,12.6
Surat,20.787846227814235,72.73589159432053,138,14.7
Surat,20.696255552795073,73.21682078042112,137,14.8
Mumbai,18.994516386652684,72.75919129324222,164,11.6
Hyderabad,17.408855607042824,78.50120216485709,140,15.0
Delhi,28.85441836468245,77.54150440003235,192,5.800000000000001
Delhi,28.735959509282107,76.78932310568953,182,6.800000000000001
Mumbai,18.708498956266286,73.23975085697613,155,12.5
Kolkata,22.427324967947527,87.8946271796505,176,8.4
Hyderabad,17.808225878486233,78.58307983270237,133,15.7
Chennai,12.71915111827046,80.33900510459485,150,12.0
Mumbai,18.667066355987473,72.96058600154723,142,13.8
Delhi,28.875111515165475,77.47977268821062,192,5.800000000000001
Ahmedabad,22.64059675696668,72.79653766419985,159,10.6
Delhi,28.366767300328142,76.86360753673705,209,4.1
Ahmedabad,23.028310683519717,72.67748934055653,168,9.7
Ahmedabad,23.302706572201192,72.89128213125944,183,8.2
Ahmedabad,22.703143733224696,72.66595256236094,163,10.2
Ahmedabad,23.029380444032203,72.80414021433579,152,11.3
Jaipur,27.38180011256619,76.09718158570571,170,8.5
Bangalore,12.970683301064525,77.74709938060917,122,17.8
Kolkata,22.364947424215153,88.41523754269907,186,7.4
Pune,18.216910288807917,73.9434290784147,142,15.3
Surat,21.042470258126677,72.41132856271771,151,13.4
Ahmedabad,22.643548776172338,72.29300918823915,155,11.0
Pune,18.130364828131704,73.62341648616733,129,16.6
Bangalore,12.973498180402665,77.7185070328579,106,19.4
Pune,19.007423081981475,73.65505363065289,123,17.2
Surat,20.909707744040308,72.7977062659262,129,15.6
Bangalore,13.080774879379659,77.96965896416894,131,16.9
Surat,21.2717620688219,73.08428770384818,137,14.8
Delhi,28.546380000421927,77.43466576369,207,4.300000000000001
Surat,20.96557118270749,72.38280299984068,146,13.9
Surat,20.671345950628258,72.61350432884588,161,12.4
Ahmedabad,23.46206470323468,72.72255245063548,151,11.4
Delhi,28.8392105755407,77.20762446326628,186,6.4
Kolkata,22.771109882401312,88.00894327166918,164,9.6
Mumbai,19.080148489728316,73.18193378903223,135,14.5
Delhi,28.383536165216675,77.49516842144938,203,4.699999999999999
Surat,20.860552228360316,72.6795226477891,161,12.4
Pune,18.221043682957195,74.34628707414068,146,14.9
Delhi,28.359787586473377,76.72654756282266,200,5.0
Kolkata,22.76698545251154,88.07822776195331,171,8.9
Chennai,13.241813521621548,80.21046850388815,148,12.2
Kolkata,22.706573408440445,87.97854780302218,198,6.199999999999999
Bangalore,13.012309954916198,77.54487948286454,134,16.6
Delhi,28.583282050582596,77.59047196382232,216,3.4000000000000004
Delhi,28.156702636068108,77.45299171937967,212,3.8000000000000007
Chennai,12.773883039097317,80.56565093282468,168,10.2
Mumbai,18.737796174890242,72.40784379479774,166,11.4
Surat,20.91881411902174,72.69984042693201,128,15.7
Ahmedabad,23.358094030236213,72.71094035055029,150,11.5
Chennai,12.700507213067684,79.86219269734092,155,11.5
Ahmedabad,23.277617789305417,72.29239815752364,151,11.4
Ahmedabad,23.27923231312563,72.28957497627798,151,11.4
Ahmedabad,23.301863265047718,72.30655557000841,158,10.7
Mumbai,19.454621596807574,73.1613735930196,150,13.0
Hyderabad,17.026359130886153,78.42378912013938,159,13.1
Pune,18.240351517734293,73.95177893550385,132,16.3
Mumbai,18.641776703411146,73.14111781422068,153,12.7
Surat,21.341972726362233,72.62300961379034,127,15.8
Jaipur,26.52283437130872,75.75888706645915,177,7.8
Chennai,12.961582379551235,80.15851654261094,177,9.3
Kolkata,22.603010687975406,88.26064197126274,191,6.9
Bangalore,12.60901549982647,77.16008138183022,111,18.9
Kolkata,22.803334902405688,88.18139928759457,197,6.300000000000001
Mumbai,18.602338701748554,73.36762314242073,163,11.7
Kolkata,22.996142756936226,88.85978627575972,185,7.5
Bangalore,13.277846149585933,77.84476631637645,131,16.9
Kolkata,23.006676849271486,88.39863971541351,177,8.3
Jaipur,26.893831202812006,75.60595475406735,185,7.0
Bangalore,12.92273989950105,77.51393665739873,123,17.7
Ahmedabad,22.67920434779595,72.61221207079807,189,7.6
Surat,20.98869631326388,72.85862592367461,145,14.0
Jaipur,26.803628221283486,75.35220669621467,179,7.6
Kolkata,22.302589613291445,88.48199062316499,179,8.1
Bangalore,13.183105827378196,77.4722413829763,120,18.0
Hyderabad,17.21064848650634,78.97022372174796,125,16.5
Pune,18.34604649218745,73.83171675699342,120,17.5
Jaipur,26.54805010593721,75.4897990496041,171,8.4
Chennai,13.172866737812708,80.10307893987762,142,12.8
Delhi,28.987723737353342,77.20996182635936,212,3.8000000000000007
